merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Snack,Kentang Goreng,13000,,0,Kentang goreng
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Snack,Kebab Mini (isi 3),13000,,0,Kebab mini isi 3 pcs
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Snack,Kebab Big,15000,,0,"Isian Daging Kebab, Selada, Timun, Saos"
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Snack,Pisang Coklat Keju,13000,,0,Rasa coklat keju
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Snack,Burger Mini,13000,,0,Burger mini isi 3pcs
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Snack,Beef Burger Big,18000,,0,Burger uk besar
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Snack,Kebab Pisang Mini Isi 3,18000,,0,
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Snack,Chicken Burger Big,17000,,0,
"Mai Pizza, Mojosari",surabaya,Jajanan/Pizza & pasta/Cepat saji,Ricebowl,Rice Bowl Beef Plus Telur Mata Sapi,15000,,0,Nasi+Beef Grill Saus Homemade+Telur Mata Sapi Dan Selada Sebagai Garnish
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Special,16000,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Mix,13500,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Mix + Siomay,16000,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Siomay,13500,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Bakso Seafood,16000,,0,
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Batagor,13500,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Baso,12000,,0,
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Ceker,12000,,0,
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Usus,12000,,0,
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Sosis,12000,,0,
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Ramen,14500,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Kwetiau,13500,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Baper,16000,,0,"Isian Ada Baso Aci,Krupuk,Siomay,Batagor"
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Cireng Bumbu Rujak,13000,,0,Cireng Digoreng Kering Dengan Bumbu Cireng Yang Khas Makciem
"Mak Ciem, Pandaan",surabaya,Jajanan,Seblak,Seblak Cireng,13500,,0,
"Mak Ciem, Pandaan",surabaya,Jajanan,Menu,Boci,18000,,0,
"Mak Ciem, Pandaan",surabaya,Jajanan,Mie Ceker Usus,Mie Special,14500,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Mie Ceker Usus,Misus,12000,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Mie Ceker Usus,Miker,12000,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Mie Ceker Usus,Ceker Setan,12000,,0,level 0 - 5
"Mak Ciem, Pandaan",surabaya,Jajanan,Mie Ceker Usus,Usus Nyonyor,12000,,0,level 0 - 5
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Mangkokku X Kanzler,Semangat MangkokkuxKanzler,38000,,0,Extra crispy chicken nugget with endog and tartar sauce
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Weekend Deals,Fried Chicken Sambal Korek,54000,35100,1,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Weekend Deals,Fried Chicken Sambal Ijo,54000,35100,1,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Weekend Deals,Kulit Crispy ( Ala Carte ),33000,21450,1,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Paket Cuan  Mangkokku,Cuan Berdua A,87500,70000,1,(Fried chicken sambal korek & endog kulit crispy)
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Paket Cuan  Mangkokku,Cuan Berdua B,102000,77000,1,(Fried chicken sambel korek & crispy chicken hainan)
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Paket Cuan  Mangkokku,Cuan Bertiga A,141500,108000,1,"(Endog fried chicken, endog kulit crispy & endog burger mayo)"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Paket Cuan  Mangkokku,Cuan Bertiga B,133000,108000,1,(Ox tongue dabu + fried chicken sambel korek + endog burger mayo)
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Paket Cuan  Mangkokku,Api Ijo,46000,41400,1,Beef onion + ayam sambal ijo
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Paket Cuan  Mangkokku,Fried Chicken With Sambal Korek + Kulit Crispy Add On,65000,54000,1,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Paket Cuan Rame - Rame,Kenyang Berempat,176500,158000,1,"Endog curry sauce, fried chicken sambel korek, endog kulit crispy, ox tongue dabu"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Paket Cuan Rame - Rame,Kenyang Berlima,234500,189000,1,"Ox tongue dabu, fried chicken sambel korek, endog curry sauce, endog kulit crispy, endog burger mayo, kulit crispy ala carte"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Perut Kenyang Dompet Senang,Endog Bumbu Madura,18000,,0,"Nasi putih pulen, telor ceplok, serundeng , berbalur bumbu khas Madura"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Special Menu,Crispy Chicken With Sambal Hainan,48000,,0,"Nasi pulen dipadu dengan ayam goreng krispi
gurih dengan sambal hainan"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Combo Api ( Ayam Sapi),Korek Api,52000,,0,(Nasi Putih + Beef onion + Ayam sambal korek )
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Combo Api ( Ayam Sapi),Api Ijo,46000,,0,(Nasi Putih + Beef onion + Ayam sambal ijo )
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Combo Api ( Ayam Sapi),Lidah Api,38500,,0,(Nasi putih + ox tongue dabu + ayam sambal ijo )
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Ala Carte Kulit Crispy,Ala Carte Kulit Crispy (Kulit Only),33000,,0,(kulit crispy only)
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Kartu Ucapan Mangkokku,Kartu Ucapan Mangkokku,5000,,0,Tulis pesanmu untuk orang spesialmu
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Fried Chicken Sambal Ijo,54000,,0,"Nasi pulen, ayam tepung gurih,berbalur dengan sambal ijo"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Beef Onion Sauce With Onsen Egg,59500,,0,"Nasi pulen, Irisan Daging Sapi US, dan telur rebus Jepang"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Beef With Sambal Korek Bawang,56500,,0,"Nasi pulen, Irisan Daging Sapi US, dan Sambal Korek Bawang"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Endog Kulit Crispy,33500,,0,"Nasi Pulen, Telur Goreng, dan Kulit Ayam Khas Mangkokku"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Endog Beef Mayo,59500,,0,"Nasi pulen, Irisan Daging Sapi US, Telur Omelette, dan Mayonaise"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Ox-tongue Dabu,54000,,0,"Nasi pulen, Irisan Lidah Sapi Empuk, dengan Sambal Dabu-Dabu"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Endog Fried Chicken,54000,,0,"Nasi pulen, ayam tepung gurih, dengan sambal korek bawang, telur omelette dan mayonaise"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Fried Chicken With Sambal Korek Bawang,54000,,0,"Nasi pulen, Ayam Tepung Gurih, dan Sambal Korek Bawang"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Endog With Burger Slice And Mayo,25000,,0,"Nasi pulen, Irisan Daging Burger, Telur Omellete, dan Mayonaise"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Endog With Curry Sauce,35000,,0,"Nasi pulen, Irisan Daging Burger, Telur Omellete, dan Saus Kari Jepang"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Beef With Sambal Korek Bawang Bonemarrow,61000,,0,"Nasi Pulen,Irisan Daging US Dengan Tulang Sumsung Yang Dicampur Sambal Korek"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Rice Bowl,Lidah Sambal Ijo,54000,,0,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Makan Berdua,Makan Berdua Beef Onion sauce with onsen egg,75000,,0,"Porsi Lauk saja, untuk berdua ( beef only + 2 onsen egg )"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Makan Berdua,Makan Berdua Beef with sambal korek bawang,75000,,0,"Porsi Lauk saja, untuk berdua ( beef only + smabal korek bawang )"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Makan Berdua,Makan Berdua Fried chicken with sambal korek bawang,60000,,0,"Porsi Lauk saja, untuk berdua ( chicken only )"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Makan Berdua,Makan Berdua Ox Tongue Dabu,70000,,0,"Porsi Lauk saja, untuk berdua ( ox tongue only + sambal dabu )"
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Additional,Onsen Egg,10000,,0,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Additional,Sambal Dabu Dabu,11000,,0,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Additional,Sambal Korek Bawang,11000,,0,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Additional,Burger Slice,12000,,0,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Additional,Sauce Japanese Curry,11000,,0,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Additional,Kulit Crispy,11000,,0,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Additional,Nasi Putih,9000,,0,
"Mangkokku, Tenggilis",surabaya,Aneka nasi,Minuman,Air Mineral,8000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Sambal Ranjau,2000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Cilok Kuah Original Frozen,13000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Kuah,1500,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Cireng Ranjau Frozen,12000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Siomay Ori (isi 8) Sambal Ranjau Frozen,20000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Mie Aceh Original Frozen,13000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Mie Aceh Ranjau Frozen,14000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Baso Aci Frozen,19000,,0,Cara Memasak: Rebus Dengan Air -+400ml
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Tahu Bakso Original Frozen,18000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Siomay Original (Isi 15) + Sambal Ranjau Frozen,35000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Siomay Ranjau (Isi 15) + Sambal Ranjau Frozen,36000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Siomay Kuah Ranjau Frozen,14000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Tahu Bakso Ranjau Frozen,19000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Siomay Kuah Original Frozen,12000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Cilok Kuah Ranjau Frozen,14000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Siomay Ranjau (isi 8) + sambal Ranjau Frozen,21000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Baso Frozen Varian Jamur (Premium Taste),48000,,0,"Baso Sapi + Jamur Kuping Kemasan 500gr (Lengkap Dengan Bumbu Kuah Dan Sambal) Tinggal Rebus Saja, Praktis !!!"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Baso Frozen Varian Urat (Premium Taste),56000,,0,"Baso Sapi + Urat Sapi Kemasan 500gr  (Lengkap Dengan Bumbu Kuah Dan Sambal) Tinggal Rebus, Praktis !!!"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Baso Frozen Varian Original (Premium Taste),44000,,0,"Baso Sapi Kemasan 500gr (Lengkap Dengan Bumbu Kuah Dan Sambal) Tinggal Rebus, Praktis !!!"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Baso Frozen Varian Cheddar (Premium Taste),46000,,0,"Baso Sapi + Keju Cheddar Kemasan 500gr (Lengkap Dengan Bumbu Kuah Dan Sambal) Tinggal Rebus, Praktis !!!"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Baso Frozen Varian Gajih (Premium Taste),51000,,0,"Baso Sapi + Gajih Sapi Kemasan 500gr (Lengkap Dengan Bumbu Kuah Dan Sambal) Tinggal Rebus, Praktis !!!"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Baso Frozen Varian Ranjau (Premium Taste),46000,,0,"Baso Sapi + Cabe Kemasan 500gr (Lengkap Dengan Bumbu Kuah Dan Sambal) Tinggal Rebus, Praktis !!!"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Seblak Ranjau FROZEN,25000,,0,"1pack Isi 2porsi Seblak...No Krupuk Ya Diganti Cwie Mie Karena Kerupuk Rendaman Tidak Bs Dibekukan...isinya Sosis Sapi, Baso Sapi, Cilok, Cwie Mie Dan Bumbu (Bumbu Pedas Sedang)"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,FROZEN FOOD (Kondisi Beku),Baso Mix (Premium Taste),48000,,0,Baso Dengan Isian Variant Rasa (Best Seller!!!) Kemasan 500gr Sudah Lengkap Dengan Bumbu Kuah Dan Sambal...
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Siomay Ranjau,24000,,0,Isi  8
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Bakso Ranjau,22000,,0,Bakso Besar Isi Daging Cincang Pedas 1 + Baso Kecil 2 + Taso 1+ Pangsit
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Nasi Goreng Seafood Original,23000,,0,"Ada Campuran Udang,Cumi,Telur"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Udang Asam Manis Ranjau,33000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Udang Bakar Original,32000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Cumi Asam Manis Ranjau,32000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Udang Bakar  Ranjau,33000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Cumi Asam Manis Ori,31000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Udang Asam Manis Original,32000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Nasi Goreng Seafood Ranjau,23000,,0,"Ada Campuran Udang, Cumi, Telur"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Nasi,6000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Sapi Lada Hitam Original,26000,,0,"Topping pelengkap : Bawang bombay, paprika hijau
Nasi dijual terpisah"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Sapi Lada Hitam Ranjau,27000,,0,"Topping pelengkap : Bawang bombay, paprika hijau, cabai
Nasi dijual terpisah"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Crispy Beef Steak Ranjau,28000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Crispy Beef Steak Original,27000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Crispy Chicken Steak Ranjau,23000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Crispy Chicken Steak Original,22000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Siomay Ayam Kubis Original,25000,,0,"Ayam, Kubis, Sambal Ranjau"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Siomay Ayam Kubis Ranjau,26000,,0,"Ayam, Kubis, Cabe, Sambal Ranjau"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Cumi masak hitam ori,31000,,0,ori
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Cumi masak hitam ranjau,32000,,0,ranjau
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Bakso Iga,33000,,0,"Bakso Iga, Taso, Pentol Kecil"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Pangsit goreng  Original,25000,,0,"Pangsit Ayam, Telur, Sawi Hijau, Kecambah"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Kerang Ijo Original,40000,,0,"Bumbu pilih salah satu ( masak saus asam manis, saus Padang, lada hitam, saus telur asin)"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Kerang ijo Ranjau,41000,,0,"bumbu pilih salah satu ( masak saus asam manis, saus Padang, lada hitam, saus telur asin)"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Fire Chicken Wings Extra Cheese Original,22000,,0,Chicken Wings Dengan Saus Racikan MR + Nasi
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Fire Chicken Wings Extra Cheese Ranjau,23000,,0,Chicken Wings Dengan Saus Racikan MR + Nasi
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Kepiting Mix Original (Pakai Kepiting Kualitas Ekspor),115000,,0,"Isi Kepiting, Kerang Ijo, Kerang Darah, Kerang Bambu, Jagung Manis  (Dimasak Saus Asam Manis, Saus Padang, Saus Lada Hitam, Saus Telur Asin +Biaya Rp 10.000) Harga Yang Tertera Di Go Food Untuk Kepiting Size 200gr, Kepiting Size 230gr-300gr +Biaya"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Kepiting Mix Ranjau (Pakai Kepiting Kualitas Ekspor),116000,,0,"Isi Kepiting, Kerang Ijo, Kerang Darah, Kerang Bambu, Jagung Manis  (Dimasak Saus Asam Manis, Saus Padang, Saus Lada Hitam, Saus Telur Asin +Biaya Rp 10.000) Harga Yang Tertera Di Go Food Untuk Kepiting Size 200gr, Kepiting Size 230gr-300gr +Biaya"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Pangsit Goreng Ranjau,26000,,0,"Pangsit Ayam, Telur, Sawi Hijau, Kecambah"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Cumi Bakar Ranjau,32000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Cumi Bakar Ori,31000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Gule kepala kakap,39000,,0,"ready size kurleb 300gr : 39.000 , size kurleb 400gr : 52.000. Tanyakan size kepala kakap merah yang tersedia saat order"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Lobster Original Size Under 170gr,71000,,0,"Lobster Original Size Under 170gr (Pilihan Saus : Salted Egg Sauce, Saus Padang, Saus Asam Manis, Saus Lada Hitam) Pilih Salah Satu Ya.."
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Lobster Ranjau Size Under 170gr,72000,,0,"Lobster Original Size Under 170gr (Pilihan Saus Ranjau : Salted Egg Sauce, Saus Padang, Saus Asam Manis, Saus Lada Hitam) Pilih Salah Satu Ya.."
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Lobster Original Size 175gr Up,79000,,0,"(Pilihan Saus : Salted Egg Sauce, Saus Padang, Saus Asam Manis, Saus Lada Hitam) Pilih Salah Satu Ya.."
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Menu,Lobster Ranjau Size 175gr Up,80000,,0,"(Pilihan Saus Ranjau : Salted Egg Sauce, Saus Padang, Saus Asam Manis, Saus Lada Hitam) Pilih Salah Satu Ya.."
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Mie Ranjau,21000,,0,"Topping daging ayam, sosis sapi, sawi, pangsit"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Mie Aceh Original,15000,,0,"Topping sawi, brokoli, daging sapi, udang, emping mlinjo"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Spaghetti,23000,,0,Sauce Pure Tomato / Mix Chilli
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Extra Ayam Suwir,3500,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Komplit Pakai Ayam Suwir & Telur,7000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Mie Aceh Ranjau,16000,,0,"Topping sawi, brokoli, daging sapi, udang, emping mlinjo"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Mie Ranjau Original,20000,,0,"Topping daging ayam, sosis sapi, sawi, pangsit"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Spaghetti Sapi Lada Hitam Original,34000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Spaghetti Sapi Lada Hitam Ranjau,35000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Spaghetti Carbonara Original,26000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Spaghetti Carbonara Ranjau,27000,,0,
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Mie Sop Medan (Ayam),17000,,0,"Mie Bihun, Ayam, Kuah Dengan Rempah-rempah Yang Khas (Nanti Dapat Sambal Jg Ya)"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Mie,Mie Sop Medan (Ayam+Baso),24000,,0,"Mie Bihun, Ayam, Baso Sapi Dengan Kuah Yang Khas Banget Rempah2nya... (Nanti Dapat Sambal Juga Ya)"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Paket Pizza Gotong Royong,Pizza Beef sausage + chicken,155000,,0,"Sosis Sapi, Daging Ayam Cincang, Saus Special, Oregano, Cheddar, Keju Mozzarella, Paprika, Bombay, Jamur Kancing,Telur Untuk Olesan, Pinggiran Sosis, Jagung Manis"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Paket Pizza Gotong Royong,Pizza Beef + beef sausage,161000,,0,"Daging sapi cincang, sosis sapi, saus special, oregano, cheddar, keju mozzarella, paprika, Bombay, jamur kancing,telur untuk olesan, pinggiran sosis, jagung manis"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Paket Pizza Gotong Royong,Pizza Meatball + Beef Sausage,166000,,0,"Baso sapi, Sosis sapi, saus special, oregano, cheddar, keju mozzarella, paprika, Bombay, jamur kancing,telur untuk olesan, pinggiran sosis, jagung manis"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Paket Pizza Gotong Royong,Pizza Smoked Beef + Beef Sausage,161000,,0,"Daging asap, Sosis sapi, saus special, oregano, cheddar, keju mozzarella, paprika, Bombay, jamur kancing,telur untuk olesan, pinggiran sosis, jagung manis"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Paket Pizza Gotong Royong,Extra Topping Mozzarella,17000,,0,Sauce Pizza Pure Tomato/Mix Chili
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Panzerotti (Pizza Goreng),Panzerotti Beef,28000,,0,"Daging sapi cincang, saus special, oregano, cheddar, keju mozzarella, paprika, Bombay, telur untuk olesan"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Panzerotti (Pizza Goreng),Panzerotti Cokelat,25000,,0,"DCC, cheddar, keju Mozarella"
"Markas Ranjau, Mojosari",surabaya,Bakmie/Jajanan/Pizza & pasta,Panzerotti (Pizza Goreng),Panzerotti Chicken,25000,,0,"Daging ayam cincang, saus special, oregano, cheddar, keju mozzarella, paprika, Bombay, telur untuk olesan"
